id,quantity,size,sugar_level,ice_level,toppings,item_price,order_id,menu_item_id
186334,1,Large,0%,No Ice,"[""Grass Jelly"",""Red Bean""]",6.00,93502,24
186335,1,Regular,75%,Extra Ice,"[]",5.50,93503,5
186336,1,Small,100%,Extra Ice,"[""Aloe Vera"",""Red Bean""]",7.00,93504,18
186337,1,Regular,75%,Extra Ice,"[]",6.50,93504,21
186338,1,Large,100%,Extra Ice,"[""Red Bean"",""Lychee Jelly""]",7.00,93505,16
186339,1,Small,0%,Regular,"[""Boba""]",6.50,93506,3
186340,1,Large,50%,Regular,"[""Aloe Vera"",""Red Bean""]",7.25,93506,8
186341,1,Small,25%,Extra Ice,"[""Grass Jelly"",""Lychee Jelly""]",4.00,93506,13
186342,1,Large,0%,Regular,"[""Aloe Vera""]",7.50,93507,22
186343,1,Large,0%,Less Ice,"[]",7.00,93508,3
186344,1,Small,0%,Less Ice,"[]",3.00,93508,13
186345,1,Regular,75%,Regular,"[""Popping Boba"",""Lychee Jelly""]",6.50,93508,1
186346,1,Large,25%,No Ice,"[""Red Bean""]",7.50,93509,20
186347,1,Regular,0%,Less Ice,"[""Boba"",""Grass Jelly""]",5.00,93510,14
186348,1,Regular,50%,Less Ice,"[""Red Bean"",""Grass Jelly""]",7.50,93511,20
186349,1,Small,75%,No Ice,"[]",4.00,93512,12
186350,1,Large,25%,No Ice,"[]",7.00,93513,22
186351,1,Regular,50%,Regular,"[""Aloe Vera""]",6.00,93514,1
186352,1,Small,25%,Regular,"[""Boba""]",4.00,93514,14
186353,1,Regular,75%,Less Ice,"[]",6.50,93515,20
186354,1,Small,100%,No Ice,"[]",6.00,93516,18
186355,1,Large,0%,Regular,"[""Popping Boba"",""Grass Jelly""]",8.00,93517,18
186356,1,Regular,50%,Less Ice,"[""Lychee Jelly"",""Popping Boba""]",6.75,93518,8
186357,1,Small,75%,Extra Ice,"[""Boba"",""Lychee Jelly""]",6.00,93519,16
186358,1,Small,0%,Less Ice,"[""Boba""]",6.50,93519,21
186359,1,Regular,25%,No Ice,"[""Lychee Jelly""]",7.00,93519,22
186360,1,Regular,25%,Extra Ice,"[""Boba""]",6.25,93520,4
186361,1,Small,75%,Extra Ice,"[""Aloe Vera""]",6.50,93521,20
186362,1,Large,50%,Less Ice,"[""Boba"",""Aloe Vera""]",7.00,93521,16
186363,1,Regular,25%,Regular,"[""Aloe Vera"",""Lychee Jelly""]",6.50,93522,23
186364,1,Small,50%,No Ice,"[]",5.25,93522,7
186365,1,Small,0%,Regular,"[""Grass Jelly"",""Aloe Vera""]",7.00,93522,21
186366,1,Regular,50%,Regular,"[""Boba""]",7.00,93523,22
186367,1,Large,100%,Regular,"[""Lychee Jelly"",""Popping Boba""]",7.25,93523,7
186368,1,Small,75%,No Ice,"[""Popping Boba""]",6.00,93524,2
186369,1,Regular,75%,No Ice,"[]",5.50,93525,16
186370,1,Small,75%,No Ice,"[""Red Bean""]",6.50,93526,18
186371,1,Large,50%,No Ice,"[""Aloe Vera"",""Red Bean""]",6.00,93526,12
186372,1,Regular,50%,Extra Ice,"[""Red Bean"",""Boba""]",5.50,93526,12
186373,1,Large,25%,No Ice,"[]",6.25,93527,17
186374,1,Large,100%,Regular,"[""Aloe Vera""]",7.50,93527,21
186375,1,Large,75%,Regular,"[""Aloe Vera""]",6.50,93528,23
186376,1,Regular,0%,Less Ice,"[""Lychee Jelly""]",6.00,93529,1
186377,1,Large,75%,Less Ice,"[""Lychee Jelly""]",6.50,93529,23
186378,1,Regular,75%,Less Ice,"[""Grass Jelly"",""Aloe Vera""]",7.00,93530,2
186379,1,Large,25%,Less Ice,"[""Grass Jelly""]",6.50,93530,23
186380,1,Regular,75%,Extra Ice,"[""Boba"",""Lychee Jelly""]",7.50,93531,22
186381,1,Large,25%,Regular,"[""Grass Jelly""]",7.50,93532,22
186382,1,Regular,50%,Extra Ice,"[""Boba"",""Lychee Jelly""]",7.50,93533,20
186383,1,Small,0%,No Ice,"[]",4.00,93533,12
186384,1,Small,75%,No Ice,"[]",5.25,93534,8
186385,1,Regular,0%,Extra Ice,"[""Grass Jelly""]",7.00,93534,9
186386,1,Large,0%,Extra Ice,"[""Aloe Vera"",""Boba""]",8.00,93534,10
186387,1,Small,25%,No Ice,"[]",6.00,93535,10
186388,1,Small,100%,Less Ice,"[""Lychee Jelly"",""Red Bean""]",7.00,93536,18
186389,1,Large,100%,No Ice,"[""Aloe Vera"",""Lychee Jelly""]",7.25,93536,17
186390,1,Regular,0%,No Ice,"[""Lychee Jelly"",""Popping Boba""]",7.00,93537,2
186391,1,Large,25%,Less Ice,"[]",7.00,93538,22
186392,1,Large,0%,Extra Ice,"[""Popping Boba""]",6.75,93538,8
186393,1,Regular,75%,Less Ice,"[""Grass Jelly"",""Red Bean""]",7.50,93538,21
186394,1,Large,25%,Extra Ice,"[]",6.00,93539,6
186395,1,Small,50%,No Ice,"[""Red Bean"",""Popping Boba""]",6.00,93539,1
186396,1,Small,25%,Less Ice,"[]",3.00,93539,13
186397,1,Large,25%,Regular,"[]",5.00,93540,12
186398,1,Large,25%,Less Ice,"[""Grass Jelly""]",6.50,93540,16
186399,1,Large,75%,No Ice,"[]",6.50,93541,2
186400,1,Large,100%,Less Ice,"[]",6.00,93542,16
186401,1,Small,25%,Regular,"[]",5.50,93542,2
186402,1,Regular,0%,No Ice,"[]",6.50,93543,20
186403,1,Large,100%,Regular,"[]",6.25,93543,8
186404,1,Large,100%,Regular,"[]",5.00,93544,24
186405,1,Small,0%,Regular,"[]",6.00,93545,9
186406,1,Regular,0%,Extra Ice,"[""Grass Jelly"",""Aloe Vera""]",6.50,93545,1
186407,1,Regular,50%,Less Ice,"[""Popping Boba"",""Lychee Jelly""]",5.50,93546,24
186408,1,Large,25%,Less Ice,"[]",5.00,93547,24
186409,1,Regular,25%,Less Ice,"[""Aloe Vera"",""Boba""]",7.50,93547,3
186410,1,Regular,75%,No Ice,"[]",6.50,93547,22
186411,1,Large,25%,Less Ice,"[]",6.25,93548,8
186412,1,Small,50%,Extra Ice,"[""Lychee Jelly""]",5.75,93548,8
186413,1,Regular,100%,Extra Ice,"[""Red Bean""]",7.00,93549,20
186414,1,Small,0%,Extra Ice,"[]",6.50,93549,11
186415,1,Regular,100%,Less Ice,"[""Lychee Jelly"",""Popping Boba""]",7.50,93550,22
186416,1,Large,50%,Less Ice,"[""Grass Jelly"",""Popping Boba""]",8.50,93551,11
186417,1,Large,100%,No Ice,"[]",7.50,93552,11
186418,1,Small,100%,Regular,"[""Grass Jelly"",""Red Bean""]",7.00,93553,3
186419,1,Small,50%,Less Ice,"[""Grass Jelly""]",5.50,93553,6
186420,1,Large,100%,Extra Ice,"[]",6.25,93553,4
186421,1,Large,100%,Less Ice,"[""Boba""]",6.50,93554,6
186422,1,Regular,75%,Regular,"[""Boba""]",6.00,93554,15
186423,1,Small,100%,Less Ice,"[""Boba""]",6.50,93555,22
186424,1,Regular,0%,Extra Ice,"[""Popping Boba""]",4.00,93555,13
186425,1,Small,75%,Less Ice,"[""Lychee Jelly"",""Red Bean""]",6.00,93555,16
186426,1,Small,75%,Extra Ice,"[""Boba""]",6.50,93556,3
186427,1,Large,75%,No Ice,"[""Boba"",""Lychee Jelly""]",7.00,93556,5
186428,1,Regular,75%,Regular,"[""Popping Boba""]",7.00,93556,20
186429,1,Regular,25%,Extra Ice,"[]",5.75,93557,4
186430,1,Large,75%,Less Ice,"[""Popping Boba"",""Lychee Jelly""]",7.00,93558,5
186431,1,Regular,25%,No Ice,"[""Red Bean""]",5.00,93559,24
186432,1,Regular,0%,No Ice,"[""Popping Boba"",""Aloe Vera""]",5.00,93560,14
186433,1,Small,75%,Extra Ice,"[]",5.25,93560,7
186434,1,Small,25%,Extra Ice,"[""Red Bean"",""Aloe Vera""]",4.00,93560,13
186435,1,Regular,0%,Less Ice,"[""Boba"",""Red Bean""]",7.00,93561,2
186436,1,Large,50%,No Ice,"[""Boba"",""Lychee Jelly""]",8.50,93562,11
186437,1,Large,25%,No Ice,"[]",7.00,93563,18
186438,1,Small,75%,Regular,"[]",5.00,93563,16
186439,1,Small,75%,No Ice,"[]",5.00,93564,5
186440,1,Small,75%,No Ice,"[""Boba""]",5.50,93564,23
186441,1,Large,75%,Regular,"[""Red Bean"",""Grass Jelly""]",7.25,93565,7
186442,1,Large,25%,Less Ice,"[""Aloe Vera"",""Red Bean""]",7.00,93566,16
186443,1,Large,0%,Less Ice,"[""Boba"",""Red Bean""]",7.00,93567,1
186444,1,Regular,0%,Regular,"[""Grass Jelly""]",6.25,93567,4
186445,1,Regular,25%,Regular,"[""Red Bean""]",7.00,93567,3
186446,1,Large,50%,No Ice,"[""Boba""]",6.50,93568,16
186447,1,Regular,25%,Less Ice,"[]",6.50,93568,3
186448,1,Regular,50%,Extra Ice,"[""Boba""]",6.50,93569,2
186449,1,Small,25%,No Ice,"[""Lychee Jelly""]",5.75,93569,7
186450,1,Regular,100%,Extra Ice,"[]",4.50,93570,12
186451,1,Regular,75%,No Ice,"[""Aloe Vera""]",6.00,93570,6
186452,1,Regular,100%,Regular,"[""Lychee Jelly"",""Grass Jelly""]",6.50,93571,16
186453,1,Large,100%,No Ice,"[]",7.00,93572,9
186454,1,Regular,25%,No Ice,"[]",5.50,93572,5
186455,1,Regular,50%,Regular,"[""Lychee Jelly""]",7.00,93573,21
186456,1,Small,0%,Regular,"[""Red Bean""]",3.50,93573,13
186457,1,Regular,25%,Regular,"[""Grass Jelly""]",7.00,93574,21
186458,1,Regular,100%,Less Ice,"[]",5.50,93574,23
186459,1,Regular,0%,No Ice,"[""Popping Boba"",""Aloe Vera""]",7.50,93574,10
186460,1,Large,100%,Extra Ice,"[]",6.00,93575,1
186461,1,Large,50%,No Ice,"[]",7.00,93575,18
186462,1,Large,75%,Extra Ice,"[""Boba""]",5.50,93576,24
186463,1,Large,0%,No Ice,"[""Boba""]",5.50,93576,24
186464,1,Regular,100%,No Ice,"[""Popping Boba"",""Aloe Vera""]",6.75,93577,17
186465,1,Large,50%,Less Ice,"[""Aloe Vera"",""Popping Boba""]",7.00,93577,6
186466,1,Large,75%,No Ice,"[""Lychee Jelly""]",6.50,93577,5
186467,1,Large,50%,Extra Ice,"[""Popping Boba""]",4.50,93578,13
186468,1,Large,100%,No Ice,"[""Lychee Jelly"",""Boba""]",8.25,93578,19
186469,1,Regular,100%,Less Ice,"[""Aloe Vera"",""Popping Boba""]",7.50,93579,18
186470,1,Regular,0%,Less Ice,"[]",6.50,93579,22
186471,1,Small,25%,Regular,"[""Lychee Jelly""]",7.00,93580,11
186472,1,Large,100%,No Ice,"[""Aloe Vera""]",5.50,93580,12
186473,1,Large,75%,No Ice,"[""Boba"",""Aloe Vera""]",7.00,93580,16
186474,1,Small,0%,Less Ice,"[""Grass Jelly"",""Lychee Jelly""]",4.00,93581,13
186475,1,Small,100%,Extra Ice,"[""Red Bean"",""Boba""]",6.00,93581,23
186476,1,Regular,0%,No Ice,"[]",5.75,93581,4
186477,1,Large,75%,No Ice,"[""Lychee Jelly""]",7.50,93582,22
186478,1,Large,75%,Regular,"[""Red Bean""]",6.75,93582,17
186479,1,Large,75%,Less Ice,"[""Boba"",""Lychee Jelly""]",8.00,93583,10
186480,1,Regular,100%,Less Ice,"[""Red Bean"",""Grass Jelly""]",4.50,93583,13
186481,1,Regular,50%,No Ice,"[""Aloe Vera"",""Popping Boba""]",7.50,93584,18
186482,1,Large,75%,Extra Ice,"[""Aloe Vera"",""Grass Jelly""]",6.00,93584,24
186483,1,Small,50%,No Ice,"[]",4.00,93585,12
186484,1,Large,50%,Less Ice,"[""Lychee Jelly"",""Popping Boba""]",6.00,93585,12
186485,1,Regular,75%,Extra Ice,"[""Boba""]",6.25,93586,7
186486,1,Small,25%,Regular,"[]",5.00,93587,6
186487,1,Large,0%,Regular,"[""Grass Jelly""]",5.00,93587,14
186488,1,Small,50%,Extra Ice,"[""Lychee Jelly""]",4.50,93587,24
186489,1,Regular,100%,Regular,"[""Boba"",""Grass Jelly""]",7.50,93588,18
186490,1,Small,25%,Regular,"[""Red Bean"",""Boba""]",7.50,93588,11
186491,1,Regular,75%,Extra Ice,"[""Aloe Vera"",""Boba""]",7.50,93588,21
186492,1,Small,50%,Less Ice,"[""Grass Jelly"",""Lychee Jelly""]",7.00,93589,10
186493,1,Small,75%,Extra Ice,"[]",4.00,93589,12
186494,1,Small,100%,No Ice,"[""Popping Boba""]",4.50,93589,24
186495,1,Large,100%,Regular,"[]",6.25,93590,7
186496,1,Large,75%,No Ice,"[]",6.00,93590,16
186497,1,Regular,25%,No Ice,"[""Popping Boba"",""Lychee Jelly""]",6.50,93591,1
186498,1,Regular,0%,Regular,"[""Red Bean"",""Grass Jelly""]",7.50,93591,10
186499,1,Regular,100%,Regular,"[""Lychee Jelly""]",6.00,93591,16
186500,1,Small,25%,Less Ice,"[]",3.00,93592,13
186501,1,Regular,25%,Regular,"[""Aloe Vera""]",6.00,93593,1
186502,1,Small,25%,Less Ice,"[]",5.00,93593,16
186503,1,Regular,50%,Extra Ice,"[""Boba"",""Popping Boba""]",6.75,93594,7
186504,1,Small,50%,Extra Ice,"[]",6.00,93594,22
186505,1,Small,75%,Less Ice,"[""Popping Boba"",""Aloe Vera""]",6.25,93594,7
186506,1,Regular,0%,Extra Ice,"[""Red Bean"",""Grass Jelly""]",5.50,93595,12
186507,1,Large,75%,Extra Ice,"[""Lychee Jelly""]",6.50,93595,16
186508,1,Large,25%,No Ice,"[]",7.00,93595,21
186509,1,Regular,75%,Regular,"[""Red Bean""]",6.25,93596,4
186510,1,Regular,50%,No Ice,"[]",5.75,93596,8
186511,1,Large,100%,Extra Ice,"[]",4.00,93597,13
186512,1,Small,25%,Less Ice,"[]",6.25,93597,19
186513,1,Regular,75%,Regular,"[""Popping Boba"",""Aloe Vera""]",6.50,93598,6
186514,1,Regular,50%,No Ice,"[""Red Bean""]",7.00,93599,10
186515,1,Large,0%,Less Ice,"[""Aloe Vera""]",5.00,93600,14
186516,1,Regular,50%,Extra Ice,"[""Lychee Jelly""]",5.00,93601,24
186517,1,Large,25%,Regular,"[""Aloe Vera""]",7.50,93602,3
186518,1,Small,50%,Regular,"[""Grass Jelly""]",5.75,93602,7
186519,1,Small,25%,Extra Ice,"[""Popping Boba""]",6.50,93602,9
186520,1,Small,100%,Less Ice,"[""Aloe Vera""]",5.50,93603,1
186521,1,Large,25%,Regular,"[""Popping Boba""]",6.50,93603,23
186522,1,Regular,25%,Extra Ice,"[""Red Bean""]",6.00,93603,16
186523,1,Small,0%,Less Ice,"[""Boba""]",5.75,93604,8
186524,1,Regular,0%,Regular,"[""Popping Boba""]",6.25,93605,17
186525,1,Small,25%,Regular,"[""Boba""]",3.50,93605,13
186526,1,Small,100%,Less Ice,"[""Popping Boba"",""Boba""]",6.25,93606,8
186527,1,Small,75%,Regular,"[""Red Bean""]",6.50,93606,21
186528,1,Large,25%,Extra Ice,"[""Red Bean""]",6.50,93607,1
186529,1,Small,50%,Extra Ice,"[]",5.00,93607,15
186530,1,Large,50%,Extra Ice,"[""Red Bean""]",5.00,93608,14
186531,1,Large,0%,Extra Ice,"[""Popping Boba""]",8.00,93608,11
186532,1,Large,0%,No Ice,"[]",7.00,93609,22
186533,1,Large,25%,Regular,"[]",7.25,93609,19
186534,1,Large,25%,Less Ice,"[""Grass Jelly""]",7.50,93609,22
186535,1,Small,50%,Regular,"[""Lychee Jelly"",""Red Bean""]",6.25,93610,7
186536,1,Regular,100%,Regular,"[""Boba""]",6.00,93610,15
186537,1,Large,50%,No Ice,"[""Grass Jelly"",""Aloe Vera""]",7.00,93610,5
186538,1,Small,50%,Less Ice,"[""Popping Boba""]",5.50,93611,5
186539,1,Small,75%,No Ice,"[""Popping Boba""]",6.75,93612,19
186540,1,Regular,25%,No Ice,"[""Red Bean""]",5.00,93612,12
186541,1,Small,100%,Regular,"[""Lychee Jelly"",""Aloe Vera""]",6.00,93613,6
186542,1,Large,50%,No Ice,"[""Boba"",""Red Bean""]",8.00,93613,10
186543,1,Large,75%,No Ice,"[""Lychee Jelly""]",7.50,93613,18
186544,1,Large,0%,No Ice,"[""Lychee Jelly"",""Grass Jelly""]",5.00,93614,13
186545,1,Large,0%,Regular,"[]",7.00,93615,22
186546,1,Small,0%,No Ice,"[""Popping Boba"",""Lychee Jelly""]",7.00,93615,20
186547,1,Regular,0%,Less Ice,"[""Aloe Vera"",""Lychee Jelly""]",4.50,93615,13
186548,1,Small,50%,Regular,"[]",6.25,93616,19
186549,1,Large,75%,Extra Ice,"[""Grass Jelly"",""Lychee Jelly""]",7.25,93617,7
186550,1,Small,75%,Regular,"[""Aloe Vera""]",6.50,93617,22
186551,1,Regular,50%,Regular,"[""Aloe Vera""]",6.25,93617,4
186552,1,Large,50%,Regular,"[""Aloe Vera""]",6.50,93618,16
186553,1,Large,0%,Regular,"[""Grass Jelly"",""Red Bean""]",7.00,93619,16
186554,1,Large,25%,Regular,"[""Boba"",""Popping Boba""]",7.00,93620,6
186555,1,Large,100%,Extra Ice,"[]",7.00,93620,3
186556,1,Small,25%,Regular,"[""Lychee Jelly"",""Grass Jelly""]",7.00,93621,9
186557,1,Large,0%,No Ice,"[""Grass Jelly""]",6.50,93621,15
186558,1,Small,25%,Extra Ice,"[""Grass Jelly""]",5.50,93621,16
186559,1,Small,25%,Extra Ice,"[""Lychee Jelly"",""Grass Jelly""]",7.00,93622,18
186560,1,Regular,25%,Less Ice,"[""Grass Jelly"",""Red Bean""]",6.50,93623,5
186561,1,Small,25%,No Ice,"[""Popping Boba"",""Red Bean""]",6.00,93623,6
186562,1,Regular,25%,Extra Ice,"[""Aloe Vera""]",7.25,93623,19
186563,1,Large,50%,Extra Ice,"[""Lychee Jelly"",""Popping Boba""]",8.00,93624,10
186564,1,Small,25%,Extra Ice,"[""Lychee Jelly"",""Aloe Vera""]",4.50,93624,14
186565,1,Large,50%,Regular,"[""Grass Jelly"",""Popping Boba""]",8.00,93625,18
186566,1,Small,100%,Regular,"[""Popping Boba"",""Boba""]",6.25,93625,17
186567,1,Regular,50%,Regular,"[""Red Bean"",""Lychee Jelly""]",7.50,93625,10
186568,1,Small,75%,Less Ice,"[""Aloe Vera""]",5.50,93626,6
186569,1,Regular,25%,No Ice,"[]",4.00,93627,14
186570,1,Regular,100%,Less Ice,"[""Lychee Jelly""]",7.25,93627,19
186571,1,Regular,0%,No Ice,"[""Red Bean""]",7.25,93627,19
186572,1,Large,50%,Regular,"[]",6.50,93628,2
186573,1,Small,50%,No Ice,"[""Boba""]",5.50,93629,6
186574,1,Regular,50%,Regular,"[]",6.50,93629,10
186575,1,Large,25%,Extra Ice,"[]",4.50,93629,14
186576,1,Regular,50%,Extra Ice,"[""Red Bean"",""Popping Boba""]",6.50,93630,16
186577,1,Regular,50%,Regular,"[""Popping Boba"",""Lychee Jelly""]",6.50,93631,6
186578,1,Large,25%,Extra Ice,"[]",6.00,93631,1
186579,1,Large,0%,Less Ice,"[]",6.50,93632,2
186580,1,Large,0%,Extra Ice,"[""Popping Boba""]",7.50,93632,10
186581,1,Small,50%,Regular,"[""Boba"",""Popping Boba""]",6.25,93632,8
186582,1,Large,50%,No Ice,"[""Red Bean"",""Lychee Jelly""]",7.00,93633,5
186583,1,Small,75%,Extra Ice,"[]",6.00,93633,22
186584,1,Large,50%,Extra Ice,"[""Grass Jelly""]",6.50,93633,5
186585,1,Large,75%,Regular,"[]",6.00,93634,23
186586,1,Large,0%,No Ice,"[""Aloe Vera"",""Popping Boba""]",7.25,93634,7
186587,1,Regular,25%,Regular,"[""Popping Boba"",""Grass Jelly""]",7.50,93634,18
186588,1,Small,0%,Less Ice,"[]",5.25,93635,17
186589,1,Regular,50%,Regular,"[""Red Bean""]",7.00,93635,21
186590,1,Large,0%,No Ice,"[""Boba"",""Lychee Jelly""]",7.00,93636,15
186591,1,Small,25%,Extra Ice,"[""Lychee Jelly""]",5.75,93637,4
186592,1,Large,25%,Regular,"[]",7.25,93637,19
186593,1,Regular,50%,Extra Ice,"[""Popping Boba""]",7.00,93638,21
186594,1,Small,100%,Extra Ice,"[""Red Bean""]",6.50,93639,21
186595,1,Regular,75%,No Ice,"[]",5.50,93640,1
186596,1,Small,0%,Extra Ice,"[""Popping Boba""]",6.50,93640,10
186597,1,Large,0%,Less Ice,"[""Red Bean""]",5.50,93640,24
186598,1,Small,100%,No Ice,"[]",5.00,93641,6
186599,1,Small,0%,Less Ice,"[""Boba"",""Grass Jelly""]",7.00,93641,3
186600,1,Large,50%,Extra Ice,"[""Grass Jelly""]",5.00,93641,14
186601,1,Large,75%,Less Ice,"[""Lychee Jelly""]",5.50,93642,24
186602,1,Regular,100%,Regular,"[]",6.50,93642,3
186603,1,Regular,0%,Regular,"[""Aloe Vera""]",6.00,93643,5
186604,1,Small,50%,Regular,"[]",3.50,93643,14
186605,1,Regular,75%,Extra Ice,"[""Lychee Jelly""]",6.00,93643,15
186606,1,Regular,50%,No Ice,"[""Grass Jelly"",""Boba""]",8.00,93644,11
186607,1,Large,25%,No Ice,"[""Grass Jelly""]",7.75,93645,19
186608,1,Large,0%,Regular,"[""Red Bean""]",6.75,93645,4
186609,1,Regular,0%,Extra Ice,"[]",5.50,93645,16
186610,1,Regular,50%,No Ice,"[""Red Bean"",""Boba""]",5.50,93646,12
186611,1,Large,25%,Regular,"[""Red Bean"",""Popping Boba""]",7.50,93646,2
186612,1,Regular,0%,Regular,"[""Boba"",""Aloe Vera""]",7.50,93646,9
186613,1,Small,100%,Less Ice,"[""Popping Boba""]",6.50,93647,22
186614,1,Regular,0%,Extra Ice,"[]",5.50,93647,16
186615,1,Large,100%,Extra Ice,"[]",7.25,93648,19
186616,1,Large,50%,Regular,"[]",7.00,93648,10
186617,1,Large,25%,No Ice,"[""Grass Jelly"",""Aloe Vera""]",7.25,93648,7
186618,1,Small,25%,Extra Ice,"[""Aloe Vera""]",5.75,93649,8
186619,1,Regular,25%,Regular,"[""Lychee Jelly""]",5.00,93649,24
186620,1,Small,50%,Regular,"[""Lychee Jelly""]",6.50,93650,9
186621,1,Regular,0%,No Ice,"[""Boba""]",6.25,93650,8
186622,1,Regular,0%,No Ice,"[""Grass Jelly""]",6.00,93651,1
186623,1,Small,50%,Extra Ice,"[""Grass Jelly"",""Lychee Jelly""]",6.25,93652,7
186624,1,Large,100%,Regular,"[""Lychee Jelly"",""Grass Jelly""]",8.00,93652,3
186625,1,Regular,0%,Less Ice,"[""Red Bean"",""Aloe Vera""]",6.75,93652,17
186626,1,Small,25%,Regular,"[""Popping Boba""]",6.50,93653,3
186627,1,Small,0%,Extra Ice,"[""Lychee Jelly"",""Red Bean""]",4.00,93653,13
186628,1,Regular,100%,Extra Ice,"[""Boba""]",6.00,93654,5
186629,1,Large,25%,Regular,"[]",5.00,93654,24
186630,1,Small,50%,Less Ice,"[]",5.25,93654,4
186631,1,Large,50%,No Ice,"[""Lychee Jelly"",""Aloe Vera""]",5.50,93655,14
186632,1,Large,0%,Less Ice,"[""Popping Boba"",""Grass Jelly""]",8.25,93656,19
186633,1,Regular,100%,Regular,"[""Aloe Vera""]",7.00,93656,18
186634,1,Large,50%,Regular,"[]",4.50,93656,14
186635,1,Large,0%,Extra Ice,"[""Grass Jelly"",""Aloe Vera""]",7.00,93657,23
186636,1,Large,25%,Less Ice,"[""Red Bean""]",7.50,93657,10
186637,1,Large,75%,No Ice,"[""Lychee Jelly"",""Popping Boba""]",6.00,93657,24
186638,1,Large,75%,Less Ice,"[""Lychee Jelly""]",7.50,93658,18
186639,1,Large,100%,Extra Ice,"[]",7.00,93658,3
186640,1,Regular,0%,Less Ice,"[]",6.50,93658,22
186641,1,Small,75%,Less Ice,"[""Red Bean"",""Lychee Jelly""]",7.00,93659,3
186642,1,Regular,75%,Regular,"[""Grass Jelly"",""Popping Boba""]",7.50,93660,3
186643,1,Large,0%,Less Ice,"[""Red Bean""]",6.50,93661,5
186644,1,Large,25%,Extra Ice,"[""Boba"",""Grass Jelly""]",5.50,93661,14
186645,1,Regular,100%,Less Ice,"[""Red Bean"",""Boba""]",6.75,93662,8
186646,1,Small,25%,No Ice,"[]",4.00,93662,24
186647,1,Regular,100%,Less Ice,"[""Red Bean""]",6.00,93663,23
186648,1,Small,75%,Extra Ice,"[""Popping Boba""]",6.50,93663,22
186649,1,Large,50%,Regular,"[""Grass Jelly""]",6.50,93664,23
186650,1,Large,100%,Extra Ice,"[""Aloe Vera""]",5.50,93664,24
186651,1,Small,0%,Regular,"[""Aloe Vera"",""Grass Jelly""]",4.50,93664,14
186652,1,Small,100%,Less Ice,"[]",4.00,93665,12
186653,1,Large,50%,Extra Ice,"[""Boba"",""Grass Jelly""]",7.25,93665,4
186654,1,Large,0%,Extra Ice,"[""Popping Boba"",""Lychee Jelly""]",7.25,93665,8
186655,1,Large,25%,No Ice,"[""Boba"",""Red Bean""]",8.00,93666,18
186656,1,Small,0%,Regular,"[]",5.00,93666,23
186657,1,Small,0%,No Ice,"[""Aloe Vera"",""Red Bean""]",6.00,93667,5
186658,1,Large,25%,No Ice,"[""Popping Boba""]",6.50,93668,6
186659,1,Regular,100%,Extra Ice,"[""Red Bean"",""Grass Jelly""]",6.75,93668,17
186660,1,Regular,50%,Extra Ice,"[""Popping Boba"",""Boba""]",6.75,93668,7
186661,1,Large,25%,Extra Ice,"[""Aloe Vera""]",8.00,93669,11
186662,1,Small,100%,Extra Ice,"[]",5.00,93670,23
186663,1,Large,75%,Less Ice,"[""Popping Boba""]",5.50,93670,12
186664,1,Small,50%,Less Ice,"[""Aloe Vera""]",5.50,93671,1
186665,1,Small,50%,Extra Ice,"[""Lychee Jelly"",""Red Bean""]",7.00,93671,22
186666,1,Small,25%,Extra Ice,"[""Grass Jelly"",""Aloe Vera""]",6.25,93672,8
186667,1,Small,0%,Regular,"[""Boba"",""Red Bean""]",7.00,93672,3
186668,1,Regular,50%,No Ice,"[""Grass Jelly""]",7.00,93673,9
186669,1,Small,25%,No Ice,"[]",5.00,93673,5
186670,1,Large,25%,Extra Ice,"[""Popping Boba"",""Grass Jelly""]",8.00,93674,9
186671,1,Regular,0%,Regular,"[""Popping Boba"",""Red Bean""]",7.50,93674,9
186672,1,Regular,100%,Regular,"[""Aloe Vera"",""Red Bean""]",6.75,93675,8
186673,1,Large,100%,No Ice,"[]",6.00,93675,23
186674,1,Regular,25%,Less Ice,"[""Red Bean"",""Lychee Jelly""]",7.50,93675,20
186675,1,Regular,25%,Less Ice,"[""Grass Jelly""]",5.00,93676,24
186676,1,Small,50%,Regular,"[]",5.00,93676,16
186677,1,Small,0%,Extra Ice,"[""Popping Boba"",""Lychee Jelly""]",7.00,93677,3
186678,1,Large,75%,Extra Ice,"[""Boba"",""Grass Jelly""]",5.50,93677,14
186679,1,Large,50%,Regular,"[""Red Bean"",""Aloe Vera""]",8.00,93678,22
186680,1,Regular,0%,Less Ice,"[""Lychee Jelly""]",6.00,93679,5
186681,1,Regular,0%,Extra Ice,"[""Lychee Jelly"",""Aloe Vera""]",5.50,93679,24
186682,1,Small,25%,No Ice,"[""Red Bean""]",6.50,93680,3
186683,1,Small,0%,Extra Ice,"[]",6.00,93681,18
186684,1,Large,0%,No Ice,"[""Popping Boba""]",6.50,93681,23
186685,1,Small,25%,No Ice,"[]",6.00,93682,21
186686,1,Large,0%,No Ice,"[""Popping Boba"",""Lychee Jelly""]",7.25,93683,17
186687,1,Small,50%,Extra Ice,"[""Aloe Vera"",""Boba""]",4.00,93684,13
186688,1,Regular,50%,Extra Ice,"[""Popping Boba""]",7.00,93684,21
186689,1,Regular,50%,Less Ice,"[""Boba""]",6.00,93684,15
186690,1,Large,25%,Regular,"[]",5.00,93685,24
186691,1,Small,0%,Regular,"[]",5.00,93685,15
